chr1	9273000	9325000	0.89253	HGDP00838
chr1	30183000	30264000	0.96424	HGDP00838
chr1	30786000	30850000	0.90825	HGDP00849
chr1	47545000	47579000	0.8831	HGDP00849
chr1	48016000	48038000	0.69095	HGDP00845
chr1	57095000	57145000	0.9445	HGDP00849
chr1	57738000	57768000	0.81239	HGDP00832
chr1	61206000	61283000	0.97434	HGDP00843
chr1	61396000	61460000	0.93479	HGDP00845
chr1	61559000	61652000	0.93779	HGDP00846
chr1	147259000	147358000	0.95049	HGDP00837
chr1	234757000	234772000	0.69816	HGDP00838
chr1	234827000	234932000	0.9313	HGDP00837
chr1	234960000	234980000	0.87648	HGDP00849
chr10	8107000	8201000	0.93411	HGDP00852
chr10	10531000	10586000	0.9057	HGDP00843
chr10	13164000	13221000	0.90083	HGDP00852
chr10	19432000	19509000	0.95519	HGDP00845
chr10	61800000	61838000	0.93822	HGDP00846
chr10	129889000	129904000	0.7902	HGDP00832
chr11	406000	502000	0.86616	HGDP00832
chr11	2746000	2806000	0.79714	HGDP00838
chr11	5549000	5563000	0.92483	HGDP00852
chr11	21905000	22141000	0.9642	HGDP00846
chr11	36044000	36073000	0.94701	HGDP00845
chr11	36392000	36441000	0.93673	HGDP00845
chr11	96192000	96245000	0.9233	HGDP00832
chr11	110355000	110379000	0.82064	HGDP00845
chr11	114772000	114885000	0.94834	HGDP00846
chr11	120204000	120243000	0.85064	HGDP00846
chr11	134511000	134513000	0.53368	HGDP00843
chr12	52248000	52289000	0.88665	HGDP00838
chr12	114222000	114290000	0.95332	HGDP00852
chr13	51692000	51776000	0.93188	HGDP00837
chr13	71219000	71257000	0.93523	HGDP00838
chr13	71388000	71408000	0.77293	HGDP00846
chr13	79219000	79241000	0.90996	HGDP00849
chr13	113142000	113190000	0.93376	HGDP00838
chr13	113275000	113305000	0.78951	HGDP00832
chr13	114044000	114339000	0.99057	HGDP00838
chr14	33566000	33647000	0.97903	HGDP00852
chr14	36095000	36207000	0.86656	HGDP00846
chr14	98371000	98470000	0.98271	HGDP00845
chr14	100832000	100869000	0.95317	HGDP00838
chr15	27238000	27277000	0.82359	HGDP00832
chr15	27278000	27322000	0.7836	HGDP00832
chr15	98213000	98280000	0.95138	HGDP00843
chr15	100266000	100314000	0.95851	HGDP00852
chr16	7994000	8000000	0.68325	HGDP00832
chr16	17218000	17290000	0.95669	HGDP00845
chr16	21248000	21278000	0.91384	HGDP00849
chr16	62719000	62823000	0.9173	HGDP00832
chr17	7130000	7157000	0.74897	HGDP00845
chr17	12452000	12472000	0.8209	HGDP00852
chr17	14007000	14210000	0.97202	HGDP00837
chr17	19546000	19576000	0.90714	HGDP00837
chr17	58272000	58318000	0.61014	HGDP00837
chr17	75129000	75183000	0.9313	HGDP00838
chr17	80025000	80048000	0.64908	HGDP00832
chr19	51625000	51683000	0.92283	HGDP00846
chr2	11655000	11686000	0.96249	HGDP00843
chr2	25050000	25126000	0.92759	HGDP00845
chr2	46154000	46233000	0.968	HGDP00838
chr2	47622000	47689000	0.86122	HGDP00838
chr2	49332000	49433000	0.9458	HGDP00838
chr2	67546000	67571000	0.83679	HGDP00846
chr2	188769000	188848000	0.88011	HGDP00832
chr2	227193000	227249000	0.9056	HGDP00846
chr2	227385000	227595000	0.98628	HGDP00852
chr2	232602000	232680000	0.90938	HGDP00838
chr21	16988000	16996000	0.73516	HGDP00837
chr21	17478000	17531000	0.89668	HGDP00845
chr21	17580000	17625000	0.7312	HGDP00849
chr21	18023000	18080000	0.89419	HGDP00845
chr21	30194000	30206000	0.77653	HGDP00846
chr22	39276000	39316000	0.95183	HGDP00845
chr22	47288000	47322000	0.82723	HGDP00843
chr22	48307000	48326000	0.9367	HGDP00837
chr22	48349000	48441000	0.91571	HGDP00838
chr22	48509000	48544000	0.9497	HGDP00843
chr3	2597000	2635000	0.91766	HGDP00846
chr3	14271000	14299000	0.87592	HGDP00845
chr3	105896000	105949000	0.92595	HGDP00846
chr3	125521000	125595000	0.95832	HGDP00849
chr3	127477000	127490000	0.83602	HGDP00846
chr3	127745000	127814000	0.91443	HGDP00832
chr3	194524000	194551000	0.83404	HGDP00838
chr4	6154000	6170000	0.88301	HGDP00838
chr4	26038000	26128000	0.94418	HGDP00845
chr4	29126000	29297000	0.97946	HGDP00837
chr4	59450000	59588000	0.97743	HGDP00845
chr4	113075000	113103000	0.89197	HGDP00832
chr4	163789000	163824000	0.9288	HGDP00838
chr4	167935000	168044000	0.93799	HGDP00849
chr4	171853000	171981000	0.97919	HGDP00849
chr5	594000	668000	0.86466	HGDP00843
chr5	38467000	38707000	0.95362	HGDP00846
chr5	86868000	86911000	0.93252	HGDP00845
chr5	97074000	97088000	0.91221	HGDP00843
chr6	228000	264000	0.89787	HGDP00852
chr6	40700000	40741000	0.93721	HGDP00837
chr6	51238000	51266000	0.77793	HGDP00837
chr6	80510000	80599000	0.97365	HGDP00849
chr6	91655000	91818000	0.98426	HGDP00838
chr6	119074000	119108000	0.90715	HGDP00852
chr6	137530000	137923000	0.98287	HGDP00845
chr6	138422000	138555000	0.95224	HGDP00849
chr6	138795000	138911000	0.93366	HGDP00837
chr7	13995000	14135000	0.96311	HGDP00846
chr7	105520000	105528000	0.58508	HGDP00852
chr7	147622000	147724000	0.97985	HGDP00849
chr8	4575000	4620000	0.93307	HGDP00837
chr8	11119000	11223000	0.86914	HGDP00849
chr8	17560000	17588000	0.90352	HGDP00837
chr8	41366000	41519000	0.95467	HGDP00843
chr8	52980000	53122000	0.97774	HGDP00849
chr8	102754000	102910000	0.86088	HGDP00843
chr8	138937000	138962000	0.94115	HGDP00837
chr9	13356000	13381000	0.74559	HGDP00837
chr9	13461000	13510000	0.94932	HGDP00846
chr9	106311000	106381000	0.95005	HGDP00832
chr9	109766000	109870000	0.92729	HGDP00845
chr9	112371000	112394000	0.70418	HGDP00846
chr9	112516000	112632000	0.9445	HGDP00832
chrX	45228000	45260000	0.86626	HGDP00832
