chr1	9275000	9293000	0.80587	HGDP01103
chr1	10697000	10755000	0.92692	HGDP01104
chr1	10782000	10808000	0.8939	HGDP01099
chr1	14865000	14947000	0.95467	HGDP01103
chr1	22552000	22649000	0.97096	HGDP01098
chr1	22701000	22745000	0.92882	HGDP01104
chr1	30034000	30072000	0.90604	HGDP01098
chr1	30162000	30225000	0.89733	HGDP01103
chr1	30227000	30265000	0.94125	HGDP01096
chr1	30449000	30519000	0.85301	HGDP01098
chr1	30596000	30647000	0.90302	HGDP01096
chr1	30650000	30689000	0.89999	HGDP01102
chr1	30775000	30778000	0.50259	HGDP01096
chr1	32913000	32956000	0.65678	HGDP01101
chr1	33014000	33112000	0.95818	HGDP01101
chr1	33556000	33581000	0.91621	HGDP01100
chr1	41404000	41568000	0.96097	HGDP01095
chr1	45553000	46480000	0.98555	HGDP01095
chr1	47550000	47581000	0.94573	HGDP01104
chr1	47596000	47641000	0.9149	HGDP01103
chr1	48017000	48076000	0.984	HGDP01101
chr1	53162000	53188000	0.80632	HGDP01101
chr1	57101000	57315000	0.99097	HGDP01101
chr1	61372000	61382000	0.62822	HGDP01096
chr1	61473000	61509000	0.72054	HGDP01100
chr1	62084000	62178000	0.92008	HGDP01099
chr1	99208000	99284000	0.93624	HGDP01095
chr1	107186000	107248000	0.86396	HGDP01095
chr1	115698000	115769000	0.89347	HGDP01098
chr1	118913000	119009000	0.97062	HGDP01104
chr1	151359000	151463000	0.90539	HGDP01098
chr1	156848000	156866000	0.66641	HGDP01099
chr1	167621000	167662000	0.89698	HGDP01101
chr1	191462000	191663000	0.98489	HGDP01104
chr1	192382000	192486000	0.97383	HGDP01103
chr1	192496000	192580000	0.95044	HGDP01098
chr1	192650000	192821000	0.97516	HGDP01098
chr1	203230000	203340000	0.95716	HGDP01101
chr1	228160000	228389000	0.98676	HGDP01095
chr1	240701000	240740000	0.92205	HGDP01102
chr1	245200000	245242000	0.95672	HGDP01096
chr10	1728000	1785000	0.94907	HGDP01104
chr10	2717000	2776000	0.84598	HGDP01104
chr10	5992000	6182000	0.98639	HGDP01100
chr10	8189000	8287000	0.92702	HGDP01103
chr10	10545000	10589000	0.87012	HGDP01095
chr10	10648000	10902000	0.97578	HGDP01103
chr10	18922000	19050000	0.89871	HGDP01103
chr10	19445000	19510000	0.86029	HGDP01100
chr10	30763000	31127000	0.96866	HGDP01095
chr10	48148000	48458000	0.96072	HGDP01104
chr10	52780000	52917000	0.94732	HGDP01095
chr10	61799000	61845000	0.90327	HGDP01101
chr10	71310000	71342000	0.90027	HGDP01101
chr10	89252000	89283000	0.90361	HGDP01098
chr10	122811000	122830000	0.72998	HGDP01099
chr10	128514000	128548000	0.93297	HGDP01096
chr10	128837000	128886000	0.89082	HGDP01100
chr10	129256000	129285000	0.86623	HGDP01100
chr10	131182000	131319000	0.97487	HGDP01095
chr11	2666000	2814000	0.90564	HGDP01099
chr11	3119000	3148000	0.95244	HGDP01101
chr11	36377000	36409000	0.89076	HGDP01099
chr11	70768000	70826000	0.94394	HGDP01102
chr11	83775000	83831000	0.96262	HGDP01099
chr11	95634000	95649000	0.60137	HGDP01098
chr11	96156000	96251000	0.96461	HGDP01099
chr11	102772000	102806000	0.91822	HGDP01096
chr11	115770000	115871000	0.93621	HGDP01103
chr11	120361000	120460000	0.87951	HGDP01096
chr11	120542000	120663000	0.9296	HGDP01103
chr11	123166000	123192000	0.8333	HGDP01099
chr11	123634000	123709000	0.95653	HGDP01101
chr11	126613000	126653000	0.94197	HGDP01098
chr11	130840000	131026000	0.93802	HGDP01100
chr11	132259000	132293000	0.75862	HGDP01099
chr11	134464000	134515000	0.96476	HGDP01100
chr12	224000	465000	0.97545	HGDP01104
chr12	556000	644000	0.97633	HGDP01103
chr12	4953000	4988000	0.9696	HGDP01102
chr12	6209000	6318000	0.94332	HGDP01095
chr12	8533000	8617000	0.91427	HGDP01096
chr12	8679000	8799000	0.93744	HGDP01098
chr12	15675000	15887000	0.97757	HGDP01098
chr12	24404000	24471000	0.94862	HGDP01103
chr12	44918000	44954000	0.82866	HGDP01102
chr12	47051000	47071000	0.60087	HGDP01103
chr12	52256000	52290000	0.88962	HGDP01096
chr12	94719000	94757000	0.89554	HGDP01102
chr12	102684000	102690000	0.6519	HGDP01103
chr12	114422000	114428000	0.5231	HGDP01101
chr12	114903000	114942000	0.84184	HGDP01098
chr12	115027000	115120000	0.97139	HGDP01104
chr12	115896000	115931000	0.90746	HGDP01100
chr13	23493000	23585000	0.97458	HGDP01103
chr13	46302000	46388000	0.96471	HGDP01098
chr13	66044000	66133000	0.95361	HGDP01103
chr13	71036000	71270000	0.96154	HGDP01100
chr13	71919000	72102000	0.98303	HGDP01100
chr13	72782000	72923000	0.80847	HGDP01101
chr13	72956000	72967000	0.52182	HGDP01101
chr13	73004000	73062000	0.87288	HGDP01101
chr13	79218000	79234000	0.81808	HGDP01103
chr13	92198000	92286000	0.88736	HGDP01103
chr13	111143000	111243000	0.94356	HGDP01100
chr13	112680000	112799000	0.95666	HGDP01099
chr13	113167000	113190000	0.91308	HGDP01103
chr13	113225000	113274000	0.81561	HGDP01104
chr13	113278000	113336000	0.82398	HGDP01095
chr13	113818000	113865000	0.89418	HGDP01102
chr13	113939000	114144000	0.96293	HGDP01096
chr14	25155000	25227000	0.98156	HGDP01103
chr14	25662000	25692000	0.83243	HGDP01103
chr14	33582000	33649000	0.96114	HGDP01103
chr14	36094000	36208000	0.95032	HGDP01101
chr14	44978000	45031000	0.59546	HGDP01096
chr14	53389000	53627000	0.98126	HGDP01101
chr14	72413000	72424000	0.79261	HGDP01102
chr14	72452000	72464000	0.74245	HGDP01104
chr14	94703000	94794000	0.9585	HGDP01098
chr14	97853000	97934000	0.94019	HGDP01102
chr14	98205000	98378000	0.98021	HGDP01095
