chr1	9258000	9297000	0.89658	HGDP00144
chr1	13656000	13851000	0.94634	HGDP00158
chr1	18857000	18870000	0.62317	HGDP00136
chr1	57743000	57769000	0.84366	HGDP00151
chr1	59704000	59732000	0.71508	HGDP00139
chr1	79693000	79850000	0.94376	HGDP00153
chr1	88198000	88278000	0.94011	HGDP00158
chr1	147259000	147339000	0.79589	HGDP00151
chr1	164962000	165026000	0.93565	HGDP00154
chr1	171618000	171648000	0.88943	HGDP00136
chr1	177362000	177454000	0.98045	HGDP00154
chr1	188654000	188742000	0.94382	HGDP00140
chr1	204973000	204984000	0.55035	HGDP00145
chr1	213427000	213517000	0.78286	HGDP00131
chr1	214260000	214403000	0.97947	HGDP00143
chr1	214868000	214944000	0.893	HGDP00143
chr1	216431000	216461000	0.89641	HGDP00140
chr1	230285000	230379000	0.95049	HGDP00131
chr1	232509000	232590000	0.93477	HGDP00131
chr1	234745000	234777000	0.89241	HGDP00139
chr1	234840000	234926000	0.95798	HGDP00143
chr1	234942000	234981000	0.91052	HGDP00148
chr1	235061000	235110000	0.84064	HGDP00141
chr1	236315000	236380000	0.92807	HGDP00149
chr1	236487000	236491000	0.50612	HGDP00146
chr1	238688000	238764000	0.94803	HGDP00158
chr1	240204000	240293000	0.96881	HGDP00160
chr1	241308000	241358000	0.9299	HGDP00136
chr1	242094000	242133000	0.87458	HGDP00160
chr1	247637000	247749000	0.95012	HGDP00148
chr10	2095000	2116000	0.89638	HGDP00135
chr10	2846000	2850000	0.51643	HGDP00131
chr10	7204000	7380000	0.98584	HGDP00143
chr10	7414000	7439000	0.84095	HGDP00139
chr10	7520000	7571000	0.90676	HGDP00146
chr10	7866000	8006000	0.95793	HGDP00144
chr10	8042000	8322000	0.96891	HGDP00134
chr10	13164000	13174000	0.76451	HGDP00145
chr10	16726000	16766000	0.82932	HGDP00155
chr10	16877000	16933000	0.96468	HGDP00158
chr10	29384000	29608000	0.96121	HGDP00153
chr10	29755000	29812000	0.93248	HGDP00148
chr10	29821000	29854000	0.92348	HGDP00135
