chr1	9276000	9292000	0.83153	HGDP01185
chr1	10715000	10800000	0.86595	HGDP01180
chr1	12623000	12649000	0.85594	HGDP01182
chr1	22554000	22657000	0.95611	HGDP01185
chr1	22711000	22758000	0.82735	HGDP01186
chr1	29447000	29504000	0.8351	HGDP01188
chr1	29573000	29659000	0.95751	HGDP01188
chr1	30056000	30136000	0.95626	HGDP01182
chr1	30212000	30266000	0.94297	HGDP01183
chr1	30481000	30519000	0.72988	HGDP01182
chr1	30526000	30646000	0.97567	HGDP01188
chr1	30740000	30783000	0.9504	HGDP01180
chr1	32915000	32929000	0.60016	HGDP01186
chr1	33014000	33291000	0.94749	HGDP01184
chr1	41422000	41519000	0.94805	HGDP01183
chr1	45283000	45385000	0.94191	HGDP01185
chr1	47192000	47580000	0.9808	HGDP01188
chr1	47593000	47643000	0.94891	HGDP01180
chr1	57129000	57314000	0.98316	HGDP01185
chr1	57745000	57777000	0.86038	HGDP01180
chr1	61247000	61383000	0.96911	HGDP01182
chr1	61499000	61671000	0.95608	HGDP01186
chr1	62112000	62151000	0.92279	HGDP01182
chr1	91499000	91561000	0.94546	HGDP01185
chr1	107187000	107333000	0.94501	HGDP01179
chr1	147257000	147339000	0.87374	HGDP01187
chr1	152480000	152559000	0.95927	HGDP01186
chr1	156853000	156869000	0.80651	HGDP01182
chr1	183197000	183429000	0.96593	HGDP01185
chr1	193532000	193598000	0.88361	HGDP01188
chr1	203229000	203313000	0.96111	HGDP01185
chr1	206051000	206103000	0.91042	HGDP01181
chr1	213446000	213471000	0.66629	HGDP01179
chr1	214228000	214296000	0.91267	HGDP01179
chr1	238542000	238586000	0.88202	HGDP01188
chr1	240702000	240741000	0.95362	HGDP01185
chr1	240822000	240878000	0.9812	HGDP01186
chr1	245202000	245325000	0.91402	HGDP01188
chr10	2598000	2682000	0.78136	HGDP01182
chr10	2717000	2743000	0.87869	HGDP01185
chr10	5690000	5950000	0.98281	HGDP01187
chr10	5988000	6086000	0.87933	HGDP01184
chr10	6156000	6182000	0.94846	HGDP01184
chr10	10545000	10589000	0.90649	HGDP01181
chr10	10740000	10927000	0.98036	HGDP01182
chr10	16711000	16760000	0.8442	HGDP01183
chr10	17502000	17529000	0.82748	HGDP01182
chr10	18922000	19032000	0.93056	HGDP01184
chr10	19442000	19514000	0.94178	HGDP01186
chr10	26531000	26552000	0.7217	HGDP01186
chr10	26733000	26844000	0.94825	HGDP01182
chr10	30754000	31620000	0.97159	HGDP01180
chr10	48190000	48458000	0.99316	HGDP01181
chr10	61800000	61839000	0.93359	HGDP01180
chr10	79124000	79137000	0.82685	HGDP01184
chr10	89294000	89302000	0.58867	HGDP01186
chr10	101456000	101492000	0.8117	HGDP01188
chr10	112837000	112968000	0.95689	HGDP01180
chr10	112968000	113064000	0.95753	HGDP01181
chr10	126702000	126751000	0.82144	HGDP01184
chr10	128520000	128551000	0.91865	HGDP01187
chr10	128601000	128663000	0.93542	HGDP01184
chr10	128764000	128838000	0.94327	HGDP01186
chr10	128873000	128897000	0.92196	HGDP01182
chr11	2621000	2805000	0.93883	HGDP01186
chr11	3101000	3170000	0.85932	HGDP01187
chr11	36373000	36404000	0.92102	HGDP01183
chr11	36415000	36444000	0.95112	HGDP01182
chr11	39661000	39785000	0.96551	HGDP01179
chr11	43158000	43194000	0.79785	HGDP01184
chr11	80633000	80835000	0.97179	HGDP01183
chr11	83657000	83831000	0.98749	HGDP01183
chr11	91736000	91796000	0.77143	HGDP01187
chr11	96186000	96236000	0.91101	HGDP01179
chr11	102764000	102815000	0.89559	HGDP01187
chr11	111177000	111202000	0.60577	HGDP01180
chr11	115791000	115871000	0.85055	HGDP01188
chr11	121795000	121957000	0.86654	HGDP01179
chr11	125235000	125308000	0.96197	HGDP01182
chr11	130852000	131031000	0.92289	HGDP01187
chr11	132185000	132293000	0.92314	HGDP01188
chr11	132337000	132392000	0.93581	HGDP01184
chr11	134504000	134516000	0.63759	HGDP01181
chr12	4411000	4424000	0.68903	HGDP01186
chr12	6282000	6315000	0.94892	HGDP01181
chr12	8532000	8622000	0.93312	HGDP01180
chr12	8699000	8830000	0.97515	HGDP01180
chr12	15813000	15959000	0.91768	HGDP01179
chr12	16425000	16545000	0.98018	HGDP01188
chr12	17118000	17219000	0.93485	HGDP01188
chr12	24406000	24481000	0.94833	HGDP01186
chr12	26132000	26181000	0.86902	HGDP01180
chr12	26214000	26266000	0.90463	HGDP01180
chr12	47041000	47072000	0.93142	HGDP01185
chr12	52255000	52300000	0.81784	HGDP01187
chr12	68955000	69065000	0.92555	HGDP01188
chr12	75701000	75786000	0.91256	HGDP01183
chr12	92653000	92669000	0.55216	HGDP01185
chr12	92674000	92697000	0.70168	HGDP01185
chr12	115352000	115424000	0.96828	HGDP01184
chr13	21113000	21127000	0.88476	HGDP01188
chr13	23477000	23619000	0.98112	HGDP01181
chr13	27158000	27379000	0.98082	HGDP01179
chr13	30105000	30132000	0.84565	HGDP01179
chr13	40142000	40173000	0.93479	HGDP01185
chr13	51680000	51775000	0.94679	HGDP01180
chr13	66049000	66132000	0.94753	HGDP01185
chr13	71214000	71407000	0.98157	HGDP01182
chr13	71830000	71894000	0.95077	HGDP01180
chr13	71901000	71935000	0.84422	HGDP01183
chr13	72128000	72201000	0.96622	HGDP01187
chr13	72317000	72404000	0.86007	HGDP01187
chr13	72435000	72540000	0.92732	HGDP01187
chr13	75260000	75306000	0.93559	HGDP01188
chr13	79214000	79234000	0.82827	HGDP01188
chr13	92191000	92290000	0.95016	HGDP01179
chr13	105955000	105993000	0.93804	HGDP01183
chr13	110952000	111007000	0.9499	HGDP01187
chr13	111008000	111131000	0.95813	HGDP01183
chr13	111138000	111256000	0.92467	HGDP01182
chr13	112805000	112861000	0.96252	HGDP01183
chr13	113162000	113190000	0.86119	HGDP01185
chr13	113226000	113274000	0.84314	HGDP01182
chr13	113890000	114340000	0.98984	HGDP01183
chr14	22163000	22205000	0.96695	HGDP01184
chr14	25667000	25688000	0.85026	HGDP01185
chr14	33586000	33645000	0.96966	HGDP01187
chr14	36090000	36202000	0.93077	HGDP01180
chr14	49927000	50042000	0.98189	HGDP01184
chr14	57837000	57939000	0.98825	HGDP01186
chr14	64546000	64601000	0.8862	HGDP01188
chr14	72452000	72464000	0.88154	HGDP01188
chr14	96100000	96113000	0.78133	HGDP01181
chr14	96122000	96136000	0.74896	HGDP01182
chr14	97854000	97896000	0.86663	HGDP01179
chr14	97978000	98032000	0.94395	HGDP01187
chr14	98349000	98524000	0.98936	HGDP01185
chr14	100627000	100782000	0.96663	HGDP01183
chr14	100830000	100875000	0.96008	HGDP01185
chr15	24793000	24813000	0.90408	HGDP01187
chr15	25889000	25941000	0.90896	HGDP01184
chr15	26055000	26076000	0.93747	HGDP01184
chr15	26201000	26206000	0.51785	HGDP01187
