chr1	9273000	9296000	0.87759	HGDP01015
chr1	30227000	30265000	0.95333	HGDP01012
chr1	57100000	57149000	0.9359	HGDP01012
chr1	57750000	57769000	0.92938	HGDP01001
chr1	61203000	61251000	0.95973	HGDP01009
chr1	61559000	61646000	0.93298	HGDP01010
chr1	147259000	147359000	0.97292	HGDP01019
chr1	167623000	167687000	0.85862	HGDP01001
chr1	232512000	232583000	0.94971	HGDP01001
chr1	234745000	234794000	0.76199	HGDP01012
chr1	236487000	236496000	0.57875	HGDP01012
chr10	6007000	6182000	0.9428	HGDP01010
chr10	7338000	7389000	0.95347	HGDP01001
chr10	8118000	8300000	0.92684	HGDP01013
chr10	10536000	10587000	0.85144	HGDP01018
chr10	13164000	13220000	0.89396	HGDP00995
chr10	61800000	61839000	0.93822	HGDP01013
chr10	89284000	89303000	0.68062	HGDP01009
chr10	129869000	129903000	0.67347	HGDP01001
chr11	418000	505000	0.8512	HGDP01018
chr11	2621000	2665000	0.9533	HGDP00995
chr11	2747000	2806000	0.80022	HGDP01009
chr11	5548000	5564000	0.90477	HGDP01015
chr11	36044000	36119000	0.893	HGDP01019
chr11	36392000	36403000	0.71053	HGDP01019
chr11	96186000	96246000	0.89505	HGDP00995
chr11	110354000	110377000	0.66394	HGDP01019
chr11	115787000	115873000	0.93614	HGDP01018
chr11	120210000	120241000	0.78319	HGDP01019
chr11	123575000	123617000	0.93487	HGDP00995
chr11	132040000	132174000	0.94756	HGDP01009
chr11	134510000	134519000	0.58667	HGDP00999
chr12	50576000	50591000	0.74132	HGDP00995
chr12	52256000	52290000	0.87365	HGDP00999
chr12	114222000	114290000	0.71868	HGDP01012
chr13	21215000	21226000	0.79577	HGDP00999
chr13	23474000	23620000	0.97457	HGDP01012
chr13	71219000	71277000	0.96114	HGDP01014
chr13	79218000	79230000	0.89921	HGDP01018
chr13	110952000	111132000	0.97773	HGDP01001
chr13	113148000	113191000	0.81795	HGDP00998
chr13	113264000	113336000	0.97126	HGDP01014
chr13	113891000	114340000	0.99368	HGDP01010
chr14	33617000	33671000	0.84605	HGDP01001
chr14	36094000	36209000	0.9695	HGDP01012
chr14	50886000	50933000	0.8264	HGDP01013
chr14	98371000	98471000	0.98279	HGDP01014
chr14	100766000	100776000	0.58836	HGDP01009
chr14	100794000	100826000	0.95207	HGDP01013
chr14	100832000	100871000	0.92851	HGDP01018
chr15	26670000	26708000	0.7753	HGDP01009
chr15	26926000	26977000	0.80128	HGDP01015
chr15	27246000	27270000	0.81502	HGDP01018
chr15	27287000	27290000	0.51955	HGDP01001
chr15	100267000	100328000	0.90785	HGDP01013
chr16	7994000	8001000	0.78348	HGDP00995
chr16	17218000	17255000	0.95132	HGDP00995
